Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	
 3441	0.000000				0.000000			217.584779							0.000000				13.904336			0.000000	1.157138							0.000000	0.000000					0.000000	2.791702													0.000000	0.000000							0.000000	0.265652					
 3442	0.000000				0.000000			223.564664							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					-5.993071	0.000000													0.000000	0.000000							0.000000	0.726200					
 3443	1.165207				3.027830			232.975783							0.000000				11.837906			-1.165207	0.000000							-3.027830	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.340230					
 3444	2.330415				8.845069			242.386332							0.000000				10.006422			-1.165207	0.000000							-5.842189	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.831484					
 3445	3.495622				14.760620			251.796310							0.000000				8.666192			-1.165207	0.000000							-5.988434	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.340230					
 3446	4.660829				20.627426			261.205718							0.000000				7.264550			-1.165207	0.000000							-5.988434	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.401643					
 3447	5.826037				23.953736			270.614556							0.000000				5.248851			-1.165207	0.000000							-3.496280	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	2.015698					
 3448	6.500000				22.745222			280.022823							0.000000				2.987526			-0.673963	0.000000							0.000000	1.011135					-9.424667	0.000000													0.000000	0.000000							0.000000	2.261325					
 3449	6.500000				20.825674			281.820926							0.000000				0.726200			0.000000	0.000000							0.000000	1.732128					-1.815072	0.000000													0.000000	0.000000							0.000000	2.261325					
 3450	4.752643				18.921942			280.572237							0.000000				0.000000			0.000000	1.747357							0.000000	1.732128					0.000000	1.231610													0.000000	0.000000							0.000000	0.726200					
 3451	3.666634				17.033898			279.323624							0.000000				0.442685			0.000000	1.086008							0.000000	1.732128					0.000000	1.231610													0.000000	0.000000							-0.442685	0.000000					
 3452	3.666634				15.161411			278.075087							0.000000				0.442685			0.000000	0.000000							0.000000	1.732128					0.000000	1.231610													0.000000	0.000000							0.000000	0.000000					
 3453	3.666634				13.304353			276.826626							0.095369				2.239350			0.000000	0.000000							0.000000	1.732128					0.000000	1.231610													-0.095369	0.000000							-1.796665	0.000000					
 3454	3.666634				10.626748			274.983918							0.255521				4.523447			0.000000	0.000000							0.000000	2.567977					0.000000	1.825932													-0.160938	0.000000							-2.284097	0.000000					
 3455	3.666634				7.030880			272.472714							0.414354				4.523447			0.000000	0.000000							0.000000	3.508304					0.000000	2.494541													-0.160938	0.000000							0.000000	0.000000					
 3456	3.666634				2.733270			269.441627							0.571877				7.457455			0.000000	0.000000							0.000000	4.239676					0.000000	3.014574													-0.160938	0.000000							-2.934008	0.000000					
 3457	3.225536				0.000000			261.581844							0.406227				7.457455			0.000000	0.441098							0.000000	2.710747					0.000000	7.843455													0.000000	0.160938							0.000000	0.000000					
 3458	1.923803				0.000000			253.573996							0.241942				7.457455			0.000000	1.301734							0.000000	0.000000					0.000000	7.991996													0.000000	0.160938							0.000000	0.000000					
 3459	0.999271				0.000000			245.492341							0.079010				9.835314			0.000000	0.924532							0.000000	0.000000					0.000000	8.066288													0.000000	0.160938							-2.377859	0.000000					
 3460	0.303209				0.000000			237.262591							0.000000				12.661004			0.000000	0.696062							0.000000	0.000000					0.000000	8.214873													0.000000	0.078359							-2.825689	0.000000					
 3461	0.000000				0.000000			228.959048							0.000000				14.945101			0.000000	0.303209							0.000000	0.000000					0.000000	8.289166													0.000000	0.000000							-2.284097	0.000000					
 3462	0.000000				0.000000			221.858495							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					0.000000	7.086678													0.000000	0.000000							-0.984277	0.000000					
 3463	0.000000				0.000000			219.523284							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	2.321766													0.000000	0.000000							0.000000	1.186722					
 3464	0.000000				0.000000			224.105776							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					-4.595795	0.000000													0.000000	0.000000							0.000000	0.572667					
 3465	0.000000				0.000000			229.876645							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					-5.784451	0.000000													0.000000	0.000000							0.000000	0.265652					
 3466	0.673963				0.000000			236.687228							0.000000				13.178136			-0.673963	0.000000							0.000000	0.000000					-6.824513	0.000000													0.000000	0.000000							0.000000	0.726200					
 3467	1.839171				5.045975			244.463168							0.000000				11.837906			-1.165207	0.000000							-5.045975	0.000000					-7.790283	0.000000													0.000000	0.000000							0.000000	1.340230					
 3468	3.004378				10.992831			253.055830							0.000000				10.006422			-1.165207	0.000000							-5.988434	0.000000					-8.607477	0.000000													0.000000	0.000000							0.000000	1.831484					
 3469	4.169585				16.890684			262.316582							0.000000				8.666192			-1.165207	0.000000							-5.988434	0.000000					-9.276086	0.000000													0.000000	0.000000							0.000000	1.340230					
 3470	5.334793				22.623363			271.725352							0.000000				7.264550			-1.165207	0.000000							-5.871859	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.401643					
 3471	6.500000				23.953736			281.133552							0.000000				5.248851			-1.165207	0.000000							-1.516789	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	2.015698					
 3472	6.500000				22.809280			290.541183							0.000000				2.987526			0.000000	0.000000							0.000000	0.947077					-9.424667	0.000000													0.000000	0.000000							0.000000	2.261325					
 3473	6.500000				20.889204			299.948243							0.000000				0.726200			0.000000	0.000000							0.000000	1.732128					-9.424667	0.000000													0.000000	0.000000							0.000000	2.261325					
 3474	6.500000				21.225916			309.131862							0.000000				0.000000			0.000000	0.000000							-0.508839	0.000000					-9.201796	0.000000													0.000000	0.000000							0.000000	0.726200					
 3475	6.500000				19.887117			317.572026							0.000000				0.442685			0.000000	0.000000							0.000000	1.163898					-8.458897	0.000000													0.000000	0.000000							-0.442685	0.000000					
 3476	6.500000				15.483571			320.991100							0.000000				0.442685			0.000000	0.000000							0.000000	4.239676					-3.438320	0.000000													0.000000	0.000000							0.000000	0.000000					
 3477	6.500000				13.938483			317.065592							0.095369				2.239350			0.000000	0.000000							0.000000	1.417503					0.000000	3.906056													-0.095369	0.000000							-1.796665	0.000000					
 3478	6.500000				9.953835			312.248839							0.255521				4.523447			0.000000	0.000000							0.000000	3.869795					0.000000	4.797538													-0.160938	0.000000							-2.284097	0.000000					
 3479	5.413992				6.315205			306.540897							0.414354				4.523447			0.000000	1.086008							0.000000	3.556610					0.000000	5.689020													-0.160938	0.000000							0.000000	0.000000					
 3480	3.666634				2.733270			299.941835							0.571877				7.457455			0.000000	1.747357							0.000000	3.529899					0.000000	6.580485													-0.160938	0.000000							-2.934008	0.000000					
 3481	3.666634				0.000000			295.869022							0.406227				7.457455			0.000000	0.000000							0.000000	2.710747					0.000000	4.054637													0.000000	0.160938							0.000000	0.000000					
 3482	2.834552				0.000000			291.499295							0.241942				7.457455			0.000000	0.832083							0.000000	0.000000					0.000000	4.351797													0.000000	0.160938							0.000000	0.000000					
 3483	2.200863				0.000000			286.981252							0.079010				9.835314			0.000000	0.633688							0.000000	0.000000					0.000000	4.500378													0.000000	0.160938							-2.377859	0.000000					
 3484	1.640733				0.000000			282.389196							0.000000				12.661004			0.000000	0.560131							0.000000	0.000000					0.000000	4.574666													0.000000	0.078359							-2.825689	0.000000					
 3485	1.640733				0.000000			277.797417							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					0.000000	4.574666													0.000000	0.000000							-2.284097	0.000000					
 3486	1.640733				0.000000			273.503078							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					0.000000	4.277505													0.000000	0.000000							-0.984277	0.000000					
 3487	1.640733				0.000000			269.729027							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	3.757476													0.000000	0.000000							0.000000	1.186722					
 3488	1.157138				0.000000			266.400947							0.000000				14.169989			0.000000	0.483594							0.000000	0.000000					0.000000	3.311735													0.000000	0.000000							0.000000	0.572667					
 3489	0.000000				0.000000			263.593101							0.000000				13.904336			0.000000	1.157138							0.000000	0.000000					0.000000	2.791702													0.000000	0.000000							0.000000	0.265652					
 3490	0.000000				0.000000			269.570198							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					-5.993071	0.000000													0.000000	0.000000							0.000000	0.726200					
 3491	1.165207				3.027830			278.978529							0.000000				11.837906			-1.165207	0.000000							-3.027830	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.340230					
 3492	2.330415				8.845069			288.386290							0.000000				10.006422			-1.165207	0.000000							-5.842189	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.831484					
 3493	3.495622				14.760620			297.793481							0.000000				8.666192			-1.165207	0.000000							-5.988434	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.340230					
 3494	4.660829				20.627426			307.200101							0.000000				7.264550			-1.165207	0.000000							-5.988434	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	1.401643					
 3495	5.826037				23.953736			316.606152							0.000000				5.248851			-1.165207	0.000000							-3.496280	0.000000					-9.424667	0.000000													0.000000	0.000000							0.000000	2.015698					
 3496	6.500000				22.745222			326.011632							0.000000				2.987526			-0.673963	0.000000							0.000000	1.011135					-9.424667	0.000000													0.000000	0.000000							0.000000	2.261325					
 3497	6.500000				20.825674			327.806948							0.000000				0.726200			0.000000	0.000000							0.000000	1.732128					-1.815072	0.000000													0.000000	0.000000							0.000000	2.261325					
 3498	4.752643				18.921942			326.555472							0.000000				0.000000			0.000000	1.747357							0.000000	1.732128					0.000000	1.231610													0.000000	0.000000							0.000000	0.726200					
 3499	3.666634				17.033898			325.304073							0.000000				0.442685			0.000000	1.086008							0.000000	1.732128					0.000000	1.231610													0.000000	0.000000							-0.442685	0.000000					
 3500	3.666634				15.161411			324.052749							0.000000				0.442685			0.000000	0.000000							0.000000	1.732128					0.000000	1.231610													0.000000	0.000000							0.000000	0.000000					
 3501	3.666634				13.304353			322.801502							0.095369				2.239350			0.000000	0.000000							0.000000	1.732128					0.000000	1.231610													-0.095369	0.000000							-1.796665	0.000000					
 3502	3.666634				10.626748			320.956008							0.255521				4.523447			0.000000	0.000000							0.000000	2.567977					0.000000	1.825932													-0.160938	0.000000							-2.284097	0.000000					
 3503	3.666634				7.030880			318.442017							0.414354				4.523447			0.000000	0.000000							0.000000	3.508304					0.000000	2.494541													-0.160938	0.000000							0.000000	0.000000					
 3504	3.666634				2.733270			315.408146							0.571877				7.457455			0.000000	0.000000							0.000000	4.239676					0.000000	3.014574													-0.160938	0.000000							-2.934008	0.000000					
 3505	3.666634				0.000000			311.334395							0.406227				7.457455			0.000000	0.000000							0.000000	2.710747					0.000000	4.054637													0.000000	0.160938							0.000000	0.000000					
 3506	2.834552				0.000000			306.963731							0.241942				7.457455			0.000000	0.832083							0.000000	0.000000					0.000000	4.351797													0.000000	0.160938							0.000000	0.000000					
 3507	2.200863				0.000000			302.444751							0.079010				9.835314			0.000000	0.633688							0.000000	0.000000					0.000000	4.500378													0.000000	0.160938							-2.377859	0.000000					
 3508	1.640733				0.000000			297.851757							0.000000				12.661004			0.000000	0.560131							0.000000	0.000000					0.000000	4.574666													0.000000	0.078359							-2.825689	0.000000					
 3509	1.640733				0.000000			293.259042							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					0.000000	4.574666													0.000000	0.000000							-2.284097	0.000000					
 3510	1.640733				0.000000			288.963765							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					0.000000	4.277505													0.000000	0.000000							-0.984277	0.000000					
 3511	1.640733				0.000000			285.188778							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	3.757476													0.000000	0.000000							0.000000	1.186722					
 3512	1.157138				0.000000			281.859761							0.000000				14.169989			0.000000	0.483594							0.000000	0.000000					0.000000	3.311735													0.000000	0.000000							0.000000	0.572667					
